word	coef	occ_gemini	occ_human
col	-0.05749369816732666	762	451
target_coords	-0.05734426517913677	5	0
lengths	-0.0572789025880576	27	2
pq	-0.05701701532883139	28	73
moved	-0.05674644462891781	17	19
patterns	-0.05671207298883156	40	51
udlr	-0.056589026965882576	0	0
num_cols	-0.056505281566654623	7	4
num_rows	-0.056505281566654623	7	4
is_valid_update	-0.05633492715650099	2	0
update_str	-0.05633492715650099	2	0
seq	-0.056210418610318606	44	40
min	-0.056091594299126496	102	98
disk_arr	-0.055564633258053046	3	0
file_length	-0.055564633258053046	11	0
total_2000th_secrets	-0.055513607484398014	3	0
x_intersection	-0.05547001629139662	2	0
y_intersection	-0.05547001629139662	2	0
disk_map_input	-0.05546328257121463	2	0
calculate_safety_factor	-0.05524903391418462	2	0
simulate_robots	-0.05524903391418462	2	0
must	-0.0549836523277337	3	4
between	-0.05498277913750892	12	13
output_bits	-0.05494818243099731	6	0
accepted_sum	-0.05489565868262397	17	0
process_part	-0.05489565868262397	3	0
cube	-0.05480827287841695	20	13
galaxy_index	-0.05470490321091931	4	0
cheat_start	-0.05425345127070364	5	11
check_prize	-0.05409045064684889	2	0
cur_x	-0.05409045064684889	2	0
cur_y	-0.05409045064684889	2	0
get_char	-0.05405485518918395	12	0
do_not_mul	-0.052941663485947636	1	1
xmul	-0.05294166348594762	1	2
next_differences	-0.05285597704792936	5	0
find_trailheads	-0.05269170007309542	2	0
remove	-0.05244866406004692	30	35
type_match	-0.05221039491369615	4	0
find_loop	-0.051853616779535615	8	0
source	-0.051569127660416506	34	7
parallel	-0.05156261374082742	2	0
pushed	-0.05141009908658317	12	0
total_middle_pages	-0.05122599704446409	3	0
left_side	-0.05121224480301815	2	0
op_combination	-0.05121224480301815	2	0
total_calibration	-0.05121224480301815	16	0
input_lines	-0.05120512778020378	2	0
new_priority	-0.05081903042311125	10	0
priority	-0.05081903042311125	16	0
get_heat_loss	-0.04998115024929004	7	0
type1	-0.049727235809290046	6	0
type2	-0.049727235809290046	6	0
antpos	-0.04972267843207787	2	0
xdiff	-0.04972267843207787	2	0
ydiff	-0.04972267843207787	2	0
end_galaxy	-0.04961185543156338	4	0
current_z	-0.04936893428612166	2	0
found_other_support	-0.04936893428612166	3	0
safe_to_remove	-0.04936893428612166	3	0
supported_supporters	-0.04936893428612166	3	0
temp_support_map	-0.04936893428612166	3	0
max_blue	-0.049167228672067693	4	0
max_green	-0.049167228672067693	4	0
max_red	-0.049167228672067693	4	0
highest_o	-0.04910834897248443	4	0
color_count	-0.04903958252539703	2	0
parse_game	-0.04903958252539703	2	0
subset_str	-0.04903958252539703	2	0
delta_x	-0.049037959509904534	2	0
pos2_x	-0.049037959509904534	2	0
pos2_y	-0.049037959509904534	2	0
vel2_x	-0.049037959509904534	2	0
vel2_y	-0.049037959509904534	2	0
x_intersect	-0.049037959509904534	4	0
y_intersect	-0.049037959509904534	4	0
next_direction	-0.04843788429494899	4	0
bit_name	-0.04841087162504497	3	0
more	-0.04822284836997884	5	2
house	-0.04821479346564264	38	43
page_y	-0.04808946167738703	3	0
curr_z	-0.048057473084540045	2	0
found_support	-0.048057473084540045	2	0
is_support	-0.048057473084540045	2	10
sup_z	-0.048057473084540045	2	0
component1	-0.04785160158678736	5	0
component2	-0.04785160158678736	5	0
px2	-0.04771014456352565	3	0
py2	-0.04771014456352565	3	0
cheats_2s	-0.047531962025982	2	0
count_greater_than_100	-0.047531962025982	2	0
total_middle	-0.04731476366524165	15	0
new_path	-0.047132582693799344	14	5
an	-0.04610983262836288	1292	1555
exception	-0.045816924064322515	0	0
get_shortest_path	-0.04574044153678297	2	0
example	-0.045722974725562866	4	0
infinity	-0.045722974725562866	1	0
calculate_checksum	-0.04569289235649329	2	0
input_map	-0.04569289235649329	3	0
ordered_hands	-0.0456768776317769	4	0
r2	-0.04561287041173303	40	31
seeds_line	-0.0454033064734469	4	0
cols_left	-0.04537639154264733	2	0
rows_above	-0.04537639154264733	2	0
prize	-0.04519619289479284	29	12
group_sizes	-0.045141400612503615	5	0
pulse_queue	-0.04489514898973113	4	0
found_collision	-0.04487172054741115	3	0
supported_by_i	-0.04487172054741115	3	0
temp_support_graph	-0.04487172054741115	3	0
part_data	-0.04481819096858224	5	0
implement	-0.044769213781611174	1	0
logic	-0.044769213781611174	2	2
moving	-0.044769213781611174	3	2
resting	-0.044769213781611174	1	0
temp_settled	-0.044769213781611174	1	0
min_total_cost	-0.04474189260485699	3	0
appears	-0.0445762054967589	3	0
vel_x	-0.043912209464895074	8	2
vel_y	-0.043912209464895074	8	2
curr_seq_len	-0.04385548952258547	2	0
history_len	-0.04385548952258547	3	0
new_steps	-0.04381876195984816	6	0
kind	-0.04356464862450369	15	15
flip_flop	-0.043364659640317375	15	0
happen	-0.04335454610832732	4	2
added	-0.04327702499297445	0	5
next_val	-0.04327702499297445	26	0
sum_extrapolated_values	-0.04327702499297445	2	0
indexerror	-0.04317021039635081	0	0
new_arrangement	-0.043146618662066906	4	0
current_map_type	-0.04314386979657896	4	0
output_values	-0.04314051309913108	2	0
x_pos	-0.04281613189619316	2	0
y_pos	-0.04281613189619316	2	0
original_dist	-0.04279989093266697	2	0
combination	-0.0427777647229635	9	25
parts_end	-0.04274674463845384	2	0
256	-0.04250509277225806	5	11
sorted_hands_with_indices	-0.04244856426363087	3	0
values1	-0.04244856426363087	3	0
values2	-0.04244856426363087	3	0
check_occurrence	-0.04228571360654288	2	0
mark	-0.0421255653251021	4	0
cheat_dist	-0.04212354100475852	5	2
total_extrapolated_values	-0.04201311460038871	3	0
seconds	-0.04190426342412811	2	10
keypad	-0.0418616295056911	42	10
robots	-0.041355777846730925	19	51
total_length	-0.04102867740818948	3	0
full	-0.04088375850786294	1	10
59	-0.04071714606912757	4	0
72	-0.04071714606912757	20	11
calculate_card_points	-0.04071714606912757	2	0
calculate_total_points	-0.04071714606912757	2	0
card_data_lines	-0.04071714606912757	2	0
card_points	-0.04071714606912757	3	0
group	-0.040447996978366436	92	56
comp	-0.04033360527655585	188	49
calculate_next_secret	-0.040305073293185945	2	0
num_secrets	-0.040305073293185945	4	0
num_secrets_to_generate	-0.040305073293185945	2	0
simulate_secret_sequence	-0.040305073293185945	2	0
id	-0.04008290308960826	792	786
54	-0.040013993700699635	7	6
occurred	-0.04001294084782031	1	0
galaxy_cols	-0.039640113705358825	6	0
galaxy_rows	-0.039640113705358825	6	0
lock_pins	-0.03951025775431275	6	0
next_pulse_type	-0.03915779618527212	3	0
assuming	-0.03907175122395916	1	0
max_product	-0.038856758701979445	3	0
current_straight	-0.03873185009881929	2	0
next_path	-0.03873185009881929	2	0
next_straight	-0.03873185009881929	2	0
starting_col	-0.03873185009881929	2	0
starting_row	-0.03873185009881929	2	0
perimeter_counter	-0.03860897752654512	6	0
31	-0.03859173117585934	6	5
answer	-0.03844523248638546	1	2
collect	-0.03844523248638546	39	149
exiting	-0.03844523248638546	1	0
forever	-0.03844523248638546	1	0
upon	-0.03844523248638546	1	0
user	-0.03844523248638546	1	0
total_high	-0.03782457157235562	4	0
total_low	-0.03782457157235562	4	0
coords_to_keypad	-0.03770553987432622	2	0
36	-0.0373951027267188	3	10
cost	-0.03728909105336427	58	61
checksum_result	-0.03704308883870201	2	0
729	-0.03702056538369136	3	3
cols_to_double	-0.03692896017308053	6	0
rows_to_double	-0.03692896017308053	6	0
18	-0.036693406443311614	9	15
accept	-0.03659710578841599	23	15
calculate_accepted_sum	-0.03659710578841599	2	0
crn	-0.03659710578841599	2	0
hdj	-0.03659710578841599	2	0
lnx	-0.03659710578841599	2	0
part_section	-0.03659710578841599	2	0
pv	-0.03659710578841599	2	0
qkq	-0.03659710578841599	2	0
qqz	-0.03659710578841599	2	0
workflow_section	-0.03659710578841599	2	0
moves_in_direction	-0.0364963785278713	4	0
total_heat_loss	-0.0364963785278713	3	0
galaxy1	-0.036414389111289795	7	0
galaxy2	-0.036414389111289795	7	0
oasis_report	-0.03603747913927876	3	0
process_oasis_report	-0.03603747913927876	2	0
sum_of_extrapolated_values	-0.03603747913927876	2	0
current_machines	-0.03579351408388559	4	0
sorted_left	-0.0356808004542506	3	2
parse_line	-0.03557024452924045	4	0
final_bricks	-0.03547988274921196	6	0
reflect	-0.0347552613202813	51	7
update_grid	-0.034749549764475425	9	0
definition	-0.03465694348712312	1	0
problem	-0.03465694348712312	2	4
blocked	-0.034459403479251534	2	5
str1	-0.034257658223832685	3	0
str2	-0.034257658223832685	3	0
group1	-0.03409061362484209	6	0
group2	-0.03409061362484209	6	0
conjunction_modules	-0.03367136174229835	3	0
flop	-0.03367136174229835	17	6
processed_modules	-0.03367136174229835	3	0
have	-0.033386221231894074	1	8
99	-0.033296206175825814	1	4
kv	-0.03305855473890978	2	0
parts_list	-0.03305855473890978	3	0
other_support	-0.03291262285741442	5	0
c_ant	-0.032866424073920715	3	0
r_ant	-0.032866424073920715	3	0
get_new_pos	-0.032859869790985374	4	0
filename	-0.032645061308356024	1	2
blue	-0.032627635627704744	7	8
supported_brick	-0.03255717176035923	3	0
max_distance	-0.032347549872245494	3	0
decimal_output	-0.032273914416696636	2	0
off	-0.03217069139880539	8	18
hands_data	-0.032167565623507095	3	0
red	-0.03206351867708119	22	43
all_zero	-0.03171358622875763	3	0
total_next_values	-0.03171358622875763	3	0
edge3	-0.03167105085420792	2	0
nameerror	-0.03109341523340376	0	0
syntaxerror	-0.03109341523340376	0	0
spring_type	-0.03103555794727478	2	0
maximum	-0.03089809951053774	1	0
nnc	-0.030778354844760533	4	0
nnr	-0.030778354844760533	4	0
is_adjacent	-0.030653794989875176	3	0
ex	-0.03019325477884083	542	294
ey	-0.03019325477884083	125	176
freq	-0.029839981222640026	3	0
initial_registers	-0.029578559209543605	2	0
input_registers	-0.029578559209543605	2	0
program_string	-0.029578559209543605	2	0
register_data	-0.029578559209543605	2	0
qs	-0.029387364937228752	2	3
total_path_length	-0.029345973614769566	3	0
next_h	-0.02917816340425447	3	0
best_path	-0.028922197700877544	6	4
broadcast	-0.028909773093544918	11	14
dest_pulses	-0.02836842867926672	3	0
last_pulse	-0.02836842867926672	2	0
module_state	-0.02836842867926672	6	0
module_state_memory	-0.02836842867926672	3	0
default	-0.028104434546244023	7	145
calculate_lava_volume	-0.02809846109926979	2	0
paint_lagoon	-0.02809846109926979	2	0
c_other	-0.02793947694991332	3	0
r_other	-0.02793947694991332	3	0
ratio	-0.02793947694991332	46	45
dist_from_start	-0.027888448186428234	4	0
queue2	-0.027888448186428234	4	0
down	-0.027751944032927925	18	30
bin	-0.027658682413287554	20	38
zfill	-0.027658682413287554	4	0
calculate_total_shortest_path	-0.027352451605459654	2	0
galaxy1_coordinates	-0.027352451605459654	2	0
galaxy2_coordinates	-0.027352451605459654	2	0
10279	-0.027141842496527947	3	1
12176	-0.027141842496527947	3	1
12748	-0.027141842496527947	3	1
18641	-0.027141842496527947	3	1
37	-0.027141842496527947	9	8
6450	-0.027141842496527947	3	1
7870	-0.027141842496527947	3	1
impossible	-0.027045225323424446	0	0
valid_combination	-0.027045225323424446	1	0
cube_str	-0.026603632479964282	2	0
41	-0.026570164769715715	12	6
while	-0.026540228035888895	137	209
idx	-0.026534772268125898	11	47
found_match	-0.02650475057887495	6	0
26	-0.026382515157464634	8	12
reverse	-0.026145144334429146	18	31
type_char	-0.026105197456848073	2	0
999	-0.025960322272501585	1	3
27	-0.025832650234279032	12	10
adjust	-0.02578309521488368	1	2
interconnected_sets	-0.025701908277091748	3	0
min_tokens	-0.025641634687677904	3	0
right_side	-0.025606122401509075	1	4
was	-0.025606122401509075	1	1
binary	-0.025480538190654056	8	2
skip	-0.025259468703950752	1	7
whitespace	-0.024967650840511894	2	0
reset	-0.024792016214443803	0	5
bounds	-0.024730679850322627	3	7
platform_list	-0.024554174486242215	2	0
tilt_platform_north	-0.024554174486242215	2	0
delta_y	-0.024518979754952267	1	0
past	-0.024518979754952267	1	0
rule_parts	-0.024490558552932667	4	3
new_moves_in_direction	-0.024330919018580876	2	0
current_dist	-0.024260662404184105	6	0
component_groups	-0.02392580079339368	3	0
pz	-0.023855072281762826	1	0
green	-0.023701823483564418	7	9
component_group1	-0.02359837567689135	2	0
component_group2	-0.02359837567689135	2	0
separated	-0.023581089781002023	3	0
zzz	-0.023569716532294057	0	0
half	-0.023482553110720686	23	7
next_secret	-0.023259261332630593	6	8
but	-0.022937706071654705	12	37
numeric_code	-0.022937706071654705	2	0
important	-0.022877352105364505	1	0
box_moved	-0.02275741347190466	2	0
row_num	-0.022688195771323666	1	0
contain	-0.022584832413291758	1	2
raises	-0.022584832413291758	0	0
sorted_right	-0.02231580600065234	2	2
015232	-0.022197564850653304	2	0
0dc571	-0.022197564850653304	2	0
1b58a2	-0.022197564850653304	2	0
411b91	-0.022197564850653304	2	0
5713f0	-0.022197564850653304	2	0
59c680	-0.022197564850653304	2	0
70c710	-0.022197564850653304	2	0
7807d2	-0.022197564850653304	2	0
7a21e3	-0.022197564850653304	2	0
8ceee2	-0.022197564850653304	2	0
a77fa3	-0.022197564850653304	2	0
caa171	-0.022197564850653304	2	0
caa173	-0.022197564850653304	2	0
d2c081	-0.022197564850653304	2	0
current_op	-0.022152464499964487	6	0
readline	-0.022119278682739076	29	0
never	-0.022046811780318584	3	0
wire_value	-0.02197101738120393	20	0
integer	-0.021942222994061962	15	3
extrap_history_len	-0.021927744761292736	1	0
exists	-0.02190938097992408	1	1
forward	-0.02190938097992408	1	1
cleaned_step	-0.021656319964691396	3	0
166	-0.021638512496487225	1	0
224	-0.021638512496487225	2	0
260	-0.021638512496487225	1	0
complex	-0.021638512496487225	20	3
current_diff	-0.021638512496487225	17	0
map_line	-0.02157193489828948	7	0
bid_str	-0.02144504374900474	2	0
hand_str	-0.02144504374900474	12	0
here	-0.021352066102378275	6	18
samx	-0.02114285680327144	0	0
galaxy_coords	-0.021075232254370326	4	0
get_coords	-0.021033620893357852	7	0
visited2	-0.02091633613982118	3	0
all_tokens_to_win	-0.020513307750142325	4	0
35	-0.020358573034563784	2	3
56	-0.020358573034563784	11	27
58	-0.020358573034563784	3	3
73	-0.020358573034563784	3	2
87	-0.020358573034563784	6	9
88	-0.020358573034563784	2	0
92	-0.020358573034563784	1	4
93	-0.020358573034563784	1	2
card_number	-0.020358573034563784	1	0
44	-0.020240086182434492	5	8
ab_connected	-0.02023697311594721	2	0
ac_connected	-0.02023697311594721	2	0
bc_connected	-0.02023697311594721	2	0
reachable	-0.020151988788427624	24	1
insert	-0.019747320963859474	6	2
cdv	-0.019720915578165785	3	0
as	-0.01954000818916654	302	780
iter	-0.019463483063590054	12	78
calculate_group_sizes_product	-0.019428379350989722	2	0
adding	-0.019365925049409646	0	0
effectively	-0.019365925049409646	0	0
treat	-0.019365925049409646	1	0
very	-0.019365925049409646	1	4
visited_perimeter	-0.01930448876327256	3	0
correct	-0.01904163919071169	28	11
wins	-0.018848218913273013	10	17
initial	-0.018777320457416334	31	18
plan	-0.018580760052194122	2	9
current_id2	-0.018521544419351006	1	0
current_pos2	-0.018521544419351006	1	0
1013	-0.018298552894207995	1	0
1339	-0.018298552894207995	1	0
1351	-0.018298552894207995	1	0
1416	-0.018298552894207995	1	0
1548	-0.018298552894207995	1	0
1623	-0.018298552894207995	1	0
1679	-0.018298552894207995	1	0
1716	-0.018298552894207995	1	0
1801	-0.018298552894207995	1	0
2006	-0.018298552894207995	1	0
2036	-0.018298552894207995	1	0
2067	-0.018298552894207995	1	0
2090	-0.018298552894207995	1	0
2127	-0.018298552894207995	1	0
2188	-0.018298552894207995	1	0
2244	-0.018298552894207995	1	0
2461	-0.018298552894207995	1	0
264	-0.018298552894207995	1	0
2662	-0.018298552894207995	1	0
2770	-0.018298552894207995	1	0
291	-0.018298552894207995	1	0
3333	-0.018298552894207995	1	0
3448	-0.018298552894207995	1	0
466	-0.018298552894207995	1	1
496	-0.018298552894207995	1	0
79	-0.018298552894207995	15	3
838	-0.018298552894207995	1	0
brace	-0.018298552894207995	1	0
closing	-0.018298552894207995	1	0
reject	-0.018298552894207995	0	0
end_row	-0.018253272520623115	2	0
destinations	-0.018150672549764105	15	4
a_move_x	-0.017896757041942796	2	0
a_move_y	-0.017896757041942796	2	0
b_move_x	-0.017896757041942796	2	0
b_move_y	-0.017896757041942796	2	0
current_x	-0.017896757041942796	2	0
current_y	-0.017896757041942796	2	0
find_min_cost	-0.017896757041942796	2	0
xb	-0.017896757041942796	2	3
xp	-0.017896757041942796	112	32
yb	-0.017896757041942796	2	3
yp	-0.017896757041942796	140	75
dig_lagoon	-0.017734298918949273	2	1
seeds_str	-0.017669833719249975	4	0
lock	-0.016880948336880235	84	91
each	-0.016739101603018763	27	16
support_set	-0.01645631142870721	1	0
nodes	-0.016448269520751253	45	65
get_neighbor_positions	-0.016414449593802644	1	0
reach	-0.016385834605338535	25	8
valid_groups	-0.01637937913874132	4	0
distance_from_start	-0.016173774936122747	2	0
isalnum	-0.016148308591114782	1	0
disconnections	-0.01595053386226246	10	0
5400	-0.01575241101599686	3	2
8400	-0.01575241101599686	3	2
94	-0.01575241101599686	3	2
cheat_end	-0.015606443579318166	4	10
process	-0.015595704198610028	37	42
63	-0.015583675666867147	1	3
cheat_time_savings	-0.015389177422380267	2	0
end_node	-0.015389177422380267	2	0
original_time	-0.015389177422380267	2	0
is_safe	-0.01483717945799815	16	23
adv	-0.014807489503897613	3	2
bdv	-0.014807489503897613	3	1
bst	-0.014807489503897613	3	65
bxc	-0.014807489503897613	3	1
bxl	-0.014807489503897613	3	1
jnz	-0.014807489503897613	3	1
initialize	-0.014521307254007248	0	0
robust	-0.014287917979421656	1	0
way	-0.014287917979421656	17	16
new_score_turn_ccw	-0.014152136191331885	3	0
new_score_turn_cw	-0.014152136191331885	3	0
9a	-0.014049230549634894	1	0
element	-0.014004371533462893	1	0
results	-0.013999032936280749	3	4
find_start	-0.013944224093214117	2	0
nc2	-0.013944224093214117	2	0
neighbors2	-0.013944224093214117	2	0
nr2	-0.013944224093214117	2	0
source_num	-0.013816819835359071	5	0
bqk	-0.013768299036566154	5	5
frj	-0.013768299036566154	5	5
tgd	-0.013768299036566154	5	5
y03	-0.013768299036566154	5	5
gd	-0.013730618000129903	7	7
rfg	-0.013730618000129903	2	2
rotate	-0.013405355677038142	0	2
run_program	-0.013027158159198781	2	5
new_directions	-0.01291745402576015	4	0
explore_perimeter	-0.012869659175515042	2	0
fit	-0.012371748306704643	14	13
decimal_value	-0.012330108529175245	3	0
34	-0.01232166133600434	5	16
multiple	-0.012277087243121107	2	7
brick_index	-0.011826627583070648	2	0
other_index	-0.011826627583070648	2	0
fertilizer_nums	-0.0116161917219463	2	0
humidity_nums	-0.0116161917219463	2	0
light_nums	-0.0116161917219463	2	0
location_nums	-0.0116161917219463	2	0
map_list	-0.0116161917219463	2	0
soil_nums	-0.0116161917219463	2	0
source_list	-0.0116161917219463	2	0
temperature_nums	-0.0116161917219463	2	0
water_nums	-0.0116161917219463	2	0
only	-0.01155043862314248	2	7
collisions	-0.01137870673595233	2	0
23	-0.011376568740244546	12	58
same	-0.01125317189621621	1	13
path_len	-0.011157987592631712	24	8
bfw	-0.011014639229252932	4	4
fgs	-0.011014639229252932	4	4
nrd	-0.011014639229252932	4	4
pbm	-0.011014639229252932	4	4
tnw	-0.011014639229252932	4	4
x03	-0.011014639229252932	4	4
necessary	-0.010985508690601964	1	5
count_arrangements	-0.010942609158202256	8	7
n_unknown	-0.010786654665516726	1	0
min_index_left	-0.010582658978440683	4	0
min_index_right	-0.010582658978440683	4	0
x00	-0.010565339752334386	4	5
y00	-0.010565339752334386	4	5
boxes_moved	-0.010516810446678926	1	0
calculate_tokens	-0.010256653875071162	2	0
solve_machine	-0.010256653875071162	2	0
win_all_machines	-0.010256653875071162	2	0
itself	-0.010046626009428638	1	3
not	-0.009747013461655239	162	238
word_search_input	-0.009746642215095781	2	0
update_position	-0.009688090519320106	3	0
new_priority_turn_ccw	-0.009434757460887929	2	0
new_priority_turn_cw	-0.009434757460887929	2	0
step_cost	-0.009434757460887929	2	0
settled	-0.009349454226001861	32	7
current_steps	-0.009293607528774388	3	0
efficiency	-0.009290380026097061	1	0
using	-0.009290380026097061	2	5
current_slope	-0.008469668230724963	6	0
turn	-0.008459321886802568	683	952
djm	-0.008260979421939695	3	3
fst	-0.008260979421939695	3	3
gnj	-0.008260979421939695	3	3
kjc	-0.008260979421939695	3	3
ntg	-0.008260979421939695	3	3
qhw	-0.008260979421939695	3	3
rvg	-0.008260979421939695	3	3
vdt	-0.008260979421939695	3	3
x01	-0.008260979421939695	3	3
y02	-0.008260979421939695	3	3
y04	-0.008260979421939695	3	3
arrangement	-0.00818968956937066	60	11
any	-0.008066180269315498	21	44
reachable_9s	-0.008055643182448143	3	0
trailheads_scores	-0.008055643182448143	3	0
end_c	-0.007639773679808059	42	0
end_r	-0.007639773679808057	9	0
robot_moved	-0.007461305902288448	1	0
source_nums	-0.0069084099176795356	2	0
is_valid	-0.006162376211588866	39	16
prev_c	-0.005646445487149976	4	2
prev_r	-0.005646445487149976	4	0
count_color	-0.00557767328312454	3	0
game_info	-0.00557767328312454	3	0
ffh	-0.005507319614626466	2	2
hwm	-0.005507319614626466	2	2
kpj	-0.005507319614626466	2	2
kwq	-0.005507319614626466	2	2
mjb	-0.005507319614626466	2	2
psh	-0.005507319614626466	2	2
wpb	-0.005507319614626466	2	2
x02	-0.005507319614626466	2	2
x04	-0.005507319614626466	2	2
y01	-0.005507319614626466	2	2
either	-0.005490556614156003	4	2
saving_time	-0.005373833506660128	2	0
calculate_total_distance	-0.005291329489220341	2	0
45	-0.0052470919416429465	11	25
placeholder	-0.005128326937535581	0	0
vx	-0.004884563183763191	21	25
vy	-0.004884563183763191	20	25
22	-0.0046967818791237344	7	19
exclude	-0.0046743354890817004	0	5
based	-0.004622094412586205	5	2
12	-0.004370055283898119	26	42
time_to_end	-0.004132088932292367	3	0
connected_components	-0.003800557971552368	16	4
starting	-0.0036907999793765562	4	6
find_shortest_path	-0.0033769730401251204	7	0
is_valid_move	-0.003357118546552335	6	0
direction_new_col	-0.0032293635064400373	1	0
direction_new_row	-0.0032293635064400373	1	0
14	-0.0031628673663093767	16	19
yet	-0.003082527132293811	1	0
parts_name	-0.002990938245518479	2	0
new_steps_in_dir	-0.0029460175331601623	4	0
tilt_north	-0.0029314327989227256	2	0
which	-0.002808053373362396	1	5
sort	-0.0027689116160883693	49	101
cheat_list	-0.0027547259548615787	2	0
cheated	-0.0027547259548615787	2	0
save_time	-0.0027547259548615787	2	0
z00	-0.002753659807313233	1	1
z01	-0.002753659807313233	1	1
z02	-0.002753659807313233	1	1
z03	-0.002753659807313233	1	1
z07	-0.002753659807313233	1	1
z08	-0.002753659807313233	1	1
z09	-0.002753659807313233	1	1
z10	-0.002753659807313233	1	1
z11	-0.002753659807313233	1	1
z12	-0.002753659807313233	1	1
calculates	-0.0026456647446101707	4	0
handling	-0.0026456647446101707	1	0
pattern_str	-0.002584341365443382	2	0
visited_neighbors	-0.0022126712121169935	6	0
steps_in_dir	-0.002209513149870122	6	0
move_robot	-0.001635798247703678	2	6
min_heat	-0.0016025395618674495	17	0
new_rows	-0.001557635944610199	3	0
total_shortest_path	-0.001557635944610199	5	0
acceptance	-0.0014954691227592395	1	0
region_areas	-0.0014751141414113304	4	0
new_heat_loss	-0.0014730087665800811	2	0
cells	-0.001411611371787494	1	1
marks	-0.001411611371787494	1	0
visiting	-0.001411611371787494	1	0
total_heat	-0.0012019046714005876	6	0
ccw	-0.0011651307928615686	3	0
cw	-0.0011651307928615686	6	0
initial_path	-0.0008012697809337248	2	0
clockwise	-0.0006746286030546894	1	0
next_cost	-0.0006746286030546894	2	0
map_lines	-0.0005632884063633744	5	0
enter	-0.0005380806975906386	1	13
please	-0.0005380806975906386	0	0
max_path_length	-0.0005030349131896722	4	0
new_path_length	-0.0005030349131896722	6	0
node_name	-0.0003312509071104582	4	0
19	-0.0002351844904174858	2	16
get_guard_pos	-0.00022531536254534988	2	3
move_guard	-0.00022531536254534988	2	0
inputs	-9.037482377929361e-05	4	8
cmp	-5.057716944093798e-05	1	3
counted	-2.6787830571644186e-05	1	0
subtract	-2.6787830571644186e-05	0	0
keylock	-4.7271214720368e-19	0	2
extrapolate	-3.728977846992332e-19	33	4
ticket_pattern	-3.2146594414195205e-19	0	0
tickets	-3.2146594414195205e-19	0	2
winning	-3.2146594414195205e-19	40	8
target_ways	-2.905661822261152e-19	0	3
3d	-2.677979366039196e-19	0	2
sm	-2.1955093992831464e-19	0	18
do_strings	-1.929879867024198e-19	0	3
dont_pos	-1.929879867024198e-19	0	3
rc	-1.7747034310872102e-19	65	107
v3	-1.6479873021779668e-19	0	3
resonant_harmonics	-1.5612511283791263e-19	0	5
last_diff	-1.5334684477091853e-19	0	3
dec08	-1.0977546996415732e-19	0	0
found_cheats	-9.866239769618091e-20	0	4
race	-9.866239769618091e-20	2	0
location_ids_1	-9.75781955236954e-20	0	7
location_ids_2	-9.75781955236954e-20	0	7
getscores	-8.890457814381136e-20	0	0
indicate	-8.51098705401121e-20	0	0
count_anti_nodes	-7.806255641895632e-20	0	3
get_points	-7.806255641895632e-20	0	9
signalmap	-7.806255641895632e-20	0	0
wait	-7.26415455565288e-20	0	5
collinearity	-5.488773498207866e-20	0	0
resonant	-5.488773498207866e-20	0	7
id1	-5.014435047745458e-20	0	2
id2	-5.014435047745458e-20	1	2
dec20	-4.9331198848090453e-20	0	0
grid_map	-4.9331198848090453e-20	0	2
skip_steps	-4.9331198848090453e-20	0	2
b_presses	-4.662069341687669e-20	0	2
dec13	-4.662069341687669e-20	0	0
from_iterable	-4.5536491244391185e-20	0	1
getstate	-4.160625836913123e-20	0	0
count_cheats	-2.927345865710862e-20	0	3
simplegrid	-2.927345865710862e-20	0	0
this_save	-2.927345865710862e-20	0	3
helpers	-2.4665599424045227e-20	0	1
nbs	-2.4665599424045227e-20	0	1
claw	-2.3310346708438345e-20	0	0
contraption	-2.3310346708438345e-20	0	0
gp	-5.4210108624275225e-21	15	14
white	-4.0657581468206415e-21	2	0
lab_map	-2.7105054312137612e-21	0	4
obs_x	-2.7105054312137612e-21	0	4
obs_y	-2.7105054312137612e-21	0	4
dec06	-1.3552527156068806e-21	0	0
reset_and_set_pos	-1.3552527156068806e-21	0	2
gallivant	-6.776263578034403e-22	0	0
guard	-6.776263578034403e-22	4	5
position_ahead	-6.776263578034403e-22	0	1
lh	0.0	12	9
multiplies	0.0	0	3
pin	0.0	25	16
conjugate	2.710505431213761e-22	0	2
entry	2.710505431213761e-22	0	2
newd	2.710505431213761e-22	0	1
_sides	5.421010862427522e-22	0	6
bulk_price	5.421010862427522e-22	0	3
fences	5.421010862427522e-22	0	3
fencing	5.421010862427522e-22	0	3
side	5.421010862427522e-22	3	47
num_winning	1.3010426069826053e-20	0	5
add_pos	1.734723475976807e-20	0	7
cmp_to_key	2.3852447794681098e-20	0	1
difference_update	3.2365128914586817e-20	0	1
161	3.3068166260807885e-20	0	2
_mul	3.3068166260807885e-20	1	7
undo	3.3068166260807885e-20	0	1
guardpatrol	4.9873299934333206e-20	0	0
patrol	4.9873299934333206e-20	0	3
teleport	4.9873299934333206e-20	0	3
turn_right	4.9873299934333206e-20	0	3
_regions	4.994106257011355e-20	0	7
plant	4.994106257011355e-20	0	8
a_presses	5.55653613398821e-20	0	3
clawmachine	5.55653613398821e-20	0	0
play	5.55653613398821e-20	0	13
e8t	6.071532165918825e-20	0	1
f4r	6.071532165918825e-20	0	1
f5e	6.071532165918825e-20	0	1
five6seven	6.071532165918825e-20	0	1
n9e	6.071532165918825e-20	0	1
o1e	6.071532165918825e-20	0	1
overlaps	6.071532165918825e-20	0	1
s6x	6.071532165918825e-20	0	1
